contest-tmp2m-14d__tmp2m,index
26.77564151,391481
26.89252583,391482
28.17672014,391483
23.12373837,391484
25.03072132,391485
24.89637409,391486
20.28198796,391487
27.25350026,391488
24.19643061,391489
21.22064947,391490
20.34239975,391491
26.80208613,391492
27.77588992,391493
26.26255765,391494
21.4789,391495
27.2557561,391496
26.24965495,391497
29.32246501,391498
21.21608562,391499
20.10103314,391500
23.67006268,391501
29.04593639,391502
22.39966351,391503
26.87244573,391504
28.24708237,391505
23.36062542,391506
26.73884439,391507
20.54307989,391508
26.00325555,391509
26.37327541,391510
27.89140214,391511
29.05006129,391512
26.94381734,391513
22.27882504,391514
23.85448142,391515
28.85445922,391516
25.36257014,391517
23.42620202,391518
29.08331961,391519
27.15026507,391520
28.32185535,391521
21.79148438,391522
25.5046593,391523
22.35993006,391524
21.74133327,391525
21.52156314,391526
24.59280906,391527
23.99036075,391528
21.86949534,391529
25.13000375,391530
28.2195906,391531
26.21292481,391532
24.05138183,391533
25.25287475,391534
25.34604805,391535
22.93441103,391536
25.94489414,391537
21.78407589,391538
22.22818202,391539
27.59177735,391540
23.5281468,391541
27.25951749,391542
21.37768649,391543
25.08529371,391544
20.58640516,391545
21.16966034,391546
21.95676592,391547
24.1901795,391548
23.18244282,391549
29.65042388,391550
29.65801563,391551
25.20693382,391552
24.64844472,391553
27.3923503,391554
20.10702284,391555
23.29702549,391556
22.60275761,391557
27.41112693,391558
25.8975787,391559
23.39815708,391560
21.12769196,391561
27.49147871,391562
22.28795304,391563
20.56601235,391564
27.3275166,391565
24.23814528,391566
27.98695012,391567
29.27753445,391568
20.60558273,391569
22.40549536,391570
29.80790298,391571
23.18157187,391572
24.78768932,391573
28.01490026,391574
26.15853614,391575
22.15363349,391576
27.47367648,391577
23.14343766,391578
25.52652731,391579
26.79292856,391580
21.76768982,391581
21.10437306,391582
22.74005663,391583
28.698274,391584
20.23554997,391585
21.77887631,391586
29.34242682,391587
29.78471648,391588
24.94962075,391589
20.02263431,391590
20.53919718,391591
29.58686422,391592
24.89555587,391593
26.18897702,391594
27.60464655,391595
29.74289982,391596
27.63946298,391597
27.7522101,391598
20.962656,391599
20.89128028,391600
26.86259807,391601
22.16316707,391602
20.4254281,391603
27.54304427,391604
20.52547499,391605
27.35619319,391606
28.73877017,391607
21.06827965,391608
23.82457793,391609
21.95634241,391610
23.7491279,391611
28.97303738,391612
26.48152984,391613
29.24618781,391614
20.09889894,391615
23.91779976,391616
21.46091104,391617
26.8198863,391618
23.46446424,391619
28.6319466,391620
26.82770772,391621
27.94490364,391622
20.99307668,391623
21.81782958,391624
24.78406064,391625
23.68713073,391626
29.61932924,391627
29.16589555,391628
26.95104647,391629
24.59518721,391630
27.08086834,391631
26.57649165,391632
29.30586754,391633
24.08295239,391634
29.56074862,391635
28.11680144,391636
23.14313169,391637
29.16807326,391638
24.46050986,391639
28.69415406,391640
21.45000295,391641
27.50754956,391642
24.97541247,391643
20.99355382,391644
22.66347188,391645
26.79005007,391646
20.21961249,391647
27.70315989,391648
29.99525994,391649
27.59182722,391650
27.76614155,391651
28.55844724,391652
24.60322805,391653
23.93815538,391654
29.18056403,391655
20.41261423,391656
25.89550122,391657
27.77236884,391658
26.60202387,391659
20.6327573,391660
26.38111053,391661
28.29121619,391662
26.23488862,391663
20.02536128,391664
25.28373264,391665
23.44381965,391666
26.56169291,391667
21.16797691,391668
25.35722749,391669
28.39914399,391670
20.98285557,391671
28.89433062,391672
22.5113609,391673
23.61070143,391674
21.12977134,391675
20.25324361,391676
20.37429777,391677
21.48594509,391678
21.53776967,391679
27.32082012,391680
25.77825253,391681
25.93168445,391682
29.50899044,391683
28.05275146,391684
24.96146312,391685
29.4097935,391686
21.89317224,391687
21.8909085,391688
26.92687035,391689
28.59112283,391690
28.98758399,391691
25.88268167,391692
24.52405667,391693
23.97767934,391694
27.21684858,391695
26.25277418,391696
25.8773957,391697
21.43176363,391698
27.26084871,391699
28.50643452,391700
24.94298248,391701
27.30447612,391702
28.30563885,391703
21.96229333,391704
26.38986741,391705
29.45995826,391706
27.94918996,391707
28.58719441,391708
21.07563907,391709
27.15208911,391710
24.51793138,391711
26.23835895,391712
21.3178052,391713
29.18901655,391714
27.25762508,391715
23.81902651,391716
27.08532255,391717
24.25944411,391718
28.05608701,391719
27.44151242,391720
27.35409138,391721
25.3125098,391722
21.94873689,391723
28.8842271,391724
26.02580537,391725
25.24151649,391726
25.90314688,391727
24.15200899,391728
27.03551127,391729
21.46416707,391730
20.30769914,391731
22.21990666,391732
20.17561526,391733
21.96914972,391734
23.60804153,391735
29.77931912,391736
23.53510239,391737
28.40358904,391738
23.34393102,391739
25.97532216,391740
28.13050294,391741
28.64548381,391742
24.96043248,391743
22.48021201,391744
22.68928915,391745
22.51414795,391746
26.94273374,391747
28.86283692,391748
25.9519695,391749
26.61382779,391750
28.70973408,391751
22.34839483,391752
26.95389563,391753
29.46214741,391754
25.06326188,391755
25.88913532,391756
22.36477029,391757
21.01890362,391758
28.36168665,391759
21.93051834,391760
27.781216,391761
23.0177667,391762
21.03693229,391763
20.89788525,391764
26.65365854,391765
26.37834941,391766
21.44320956,391767
20.18285647,391768
27.72183887,391769
29.99068642,391770
26.67790429,391771
23.76958664,391772
22.78607776,391773
23.22664984,391774
24.13128874,391775
24.44959812,391776
20.39048582,391777
26.38375089,391778
28.94604214,391779
26.92297488,391780
24.16713577,391781
29.21594192,391782
29.2606156,391783
21.41232394,391784
23.48198384,391785
22.01377393,391786
23.34210629,391787
26.89917986,391788
29.32414875,391789
22.65401625,391790
23.18162705,391791
24.36673644,391792
27.8196527,391793
22.53155304,391794
20.06016754,391795
21.52458338,391796
21.85536565,391797
27.54380078,391798
25.84576239,391799
26.11996892,391800
22.88420045,391801
20.6159629,391802
23.50123459,391803
27.35023668,391804
20.48929641,391805
26.21366727,391806
25.632338,391807
22.88173873,391808
27.8718631,391809
29.37006487,391810
24.59301495,391811
20.1448101,391812
23.31843846,391813
20.59261923,391814
28.00386373,391815
29.01441564,391816
23.27179667,391817
26.93652987,391818
21.93936811,391819
24.87235151,391820
26.8576606,391821
20.21667407,391822
20.02519373,391823
21.27087591,391824
21.7174528,391825
22.51860565,391826
26.45290745,391827
22.58027163,391828
25.28414844,391829
24.57505346,391830
20.47115016,391831
23.01385926,391832
27.69621399,391833
26.00706836,391834
25.84118373,391835
24.3668008,391836
25.70862103,391837
23.3372939,391838
24.39704468,391839
23.0384381,391840
26.79931911,391841
21.53161937,391842
21.67484083,391843
24.17837984,391844
29.30167808,391845
26.39583526,391846
26.2392543,391847
20.59862205,391848
29.2132767,391849
24.45084534,391850
29.01896745,391851
20.60688203,391852
29.07425107,391853
20.96735052,391854
28.50639064,391855
28.72962158,391856
22.42929398,391857
29.52971123,391858
22.6397262,391859
22.38902059,391860
23.55104778,391861
28.52767794,391862
26.5953589,391863
21.46705299,391864
22.81075891,391865
28.71947705,391866
21.05377867,391867
29.37181659,391868
24.0340026,391869
22.88636112,391870
26.19381915,391871
27.87813714,391872
28.53858212,391873
23.15046289,391874
22.64713279,391875
27.18252626,391876
20.57704443,391877
24.74175591,391878
24.14286085,391879
20.12487362,391880
27.19324862,391881
27.48929402,391882
28.65442099,391883
23.59757669,391884
26.1361768,391885
24.1285253,391886
29.44604597,391887
29.90385655,391888
21.41936432,391889
22.36866236,391890
29.84034515,391891
22.88319956,391892
20.25873351,391893
23.96960925,391894
29.1349823,391895
24.04447163,391896
26.36465969,391897
20.58786269,391898
22.80532196,391899
25.57533594,391900
28.44375766,391901
20.54014214,391902
20.37974491,391903
20.25759141,391904
25.60629204,391905
26.93633093,391906
26.19049929,391907
28.76296629,391908
22.52223363,391909
20.39719124,391910
22.33732047,391911
27.17686572,391912
20.1313728,391913
26.57720212,391914
23.63746845,391915
21.02489146,391916
27.66905195,391917
26.74836687,391918
21.38175475,391919
24.26439955,391920
20.73707852,391921
24.36364904,391922
28.14501562,391923
27.37304845,391924
25.255379,391925
28.24888311,391926
23.89175093,391927
26.97949457,391928
23.88408374,391929
25.13904952,391930
20.77574518,391931
28.04405403,391932
26.8708717,391933
26.95951673,391934
23.24248046,391935
20.41563745,391936
23.44227157,391937
24.20876533,391938
29.29795027,391939
20.69381613,391940
27.54665313,391941
29.99707256,391942
27.80547371,391943
22.00682623,391944
29.77422799,391945
26.97634983,391946
24.51221534,391947
23.90416213,391948
29.55020402,391949
23.46332426,391950
23.18360194,391951
20.41742866,391952
20.29781817,391953
23.05874867,391954
24.47866464,391955
26.94227395,391956
28.48156973,391957
27.76591905,391958
22.28608159,391959
29.11159992,391960
20.05988683,391961
21.72678526,391962
28.72509422,391963
20.74906702,391964
22.33331669,391965
28.59946963,391966
20.08812328,391967
23.84698474,391968
23.42800464,391969
25.10677613,391970
22.08615974,391971
26.89431995,391972
28.57009941,391973
26.18080329,391974
26.47192549,391975
22.4126771,391976
24.50425038,391977
21.65838672,391978
29.19722885,391979
25.04349229,391980
21.54777366,391981
20.53892759,391982
23.76792594,391983
27.26121306,391984
25.10682471,391985
25.88949063,391986
24.02130617,391987
25.438578,391988
29.92035132,391989
26.31701758,391990
26.16551918,391991
22.5013573,391992
21.48760883,391993
23.5663665,391994
27.52392033,391995
21.24061762,391996
22.57601149,391997
20.40606366,391998
29.84352142,391999
22.20750495,392000
23.55279438,392001
27.87429251,392002
28.84370273,392003
23.19326417,392004
28.67650638,392005
24.08560062,392006
24.41510033,392007
25.16972458,392008
25.96703078,392009
20.70465672,392010
26.67723114,392011
22.12303876,392012
21.95608796,392013
27.93365039,392014
26.87400185,392015
21.80634442,392016
23.46861173,392017
24.68279032,392018
25.07218708,392019
20.31587735,392020
28.26058162,392021
21.09194238,392022
26.57833468,392023
22.86062451,392024
21.44042925,392025
29.23360027,392026
29.28019822,392027
25.99955635,392028
28.17834764,392029
29.21163739,392030
29.40933146,392031
24.45030999,392032
27.06449689,392033
28.91349497,392034
27.51987866,392035
22.58938461,392036
29.97317579,392037
24.50812317,392038
20.41720027,392039
25.44223568,392040
21.98870338,392041
28.61024341,392042
21.51485173,392043
24.12165199,392044
22.81255701,392045
24.25877749,392046
20.2063587,392047
23.70789087,392048
28.09031398,392049
25.2601559,392050
20.36097534,392051
26.16441527,392052
21.5600033,392053
24.2684353,392054
21.62362493,392055
27.68458685,392056
26.34479586,392057
24.34053339,392058
23.74538152,392059
23.87781511,392060
26.79752371,392061
20.73206386,392062
25.61182763,392063
23.41559749,392064
28.43413925,392065
27.15706769,392066
24.68167054,392067
29.13780152,392068
25.93502249,392069
27.23596562,392070
21.55297632,392071
20.67875575,392072
26.63246947,392073
21.43419401,392074
29.93028504,392075
24.64981648,392076
21.93469453,392077
26.35290723,392078
24.69654081,392079
28.90643495,392080
23.2948511,392081
20.45142004,392082
26.68287926,392083
23.36571444,392084
29.59788671,392085
21.91778574,392086
24.88800095,392087
27.79937387,392088
26.90226686,392089
20.59446103,392090
28.03727251,392091
26.25395996,392092
23.47699383,392093
26.99072964,392094
23.17605329,392095
20.47309432,392096
25.665207,392097
25.64874129,392098
27.0143714,392099
28.65147543,392100
25.35976667,392101
20.72582936,392102
28.50400491,392103
26.89974953,392104
25.02485231,392105
26.13497781,392106
22.86345076,392107
21.37996757,392108
26.50359581,392109
25.90638537,392110
23.15414378,392111
23.2078251,392112
26.00008225,392113
26.84119316,392114
25.26938836,392115
27.9452897,392116
25.06498583,392117
27.22051825,392118
29.92187368,392119
20.14961485,392120
28.07410422,392121
24.29460395,392122
21.59656638,392123
29.36885731,392124
27.90896118,392125
28.77979557,392126
27.1321908,392127
29.92738144,392128
29.90510357,392129
20.00829353,392130
27.48616473,392131
28.05859567,392132
20.13235238,392133
28.64995294,392134
24.98029462,392135
24.15426326,392136
24.36949782,392137
23.84531135,392138
28.36647012,392139
24.31814397,392140
24.65638447,392141
27.95993158,392142
26.18373189,392143
23.76344605,392144
22.39663379,392145
21.64172916,392146
21.39658207,392147
29.93982765,392148
27.67335497,392149
24.84437335,392150
26.51092671,392151
20.38092639,392152
22.49971412,392153
24.21727616,392154
22.17025118,392155
20.95930763,392156
22.56891919,392157
28.55086945,392158
25.75513872,392159
20.07085488,392160
20.6060059,392161
25.30196143,392162
25.55702955,392163
23.23929541,392164
29.99202759,392165
24.23825363,392166
28.44121994,392167
21.99529438,392168
23.21748981,392169
22.04263744,392170
27.92296501,392171
22.90906462,392172
27.4690056,392173
28.28942248,392174
22.89138887,392175
26.71145466,392176
29.67302908,392177
28.87725446,392178
21.83292384,392179
20.13944167,392180
22.08155765,392181
24.99472199,392182
22.30477176,392183
28.7215965,392184
21.91318908,392185
22.09175799,392186
28.43525176,392187
21.57430504,392188
20.78607845,392189
28.52811529,392190
23.35789105,392191
26.83396884,392192
20.28032935,392193
28.71286444,392194
29.33133842,392195
23.78394972,392196
26.84136073,392197
25.73247863,392198
21.84012821,392199
25.98397484,392200
27.32809865,392201
26.61034685,392202
22.83587649,392203
29.81614492,392204
24.24649466,392205
23.63132934,392206
21.18377071,392207
27.30688884,392208
22.1752399,392209
25.10287239,392210
20.15696569,392211
28.68448749,392212
21.03857436,392213
26.83677928,392214
26.46416616,392215
21.88733506,392216
29.20997499,392217
27.24554922,392218
24.88307469,392219
28.61860583,392220
26.75472442,392221
29.42718023,392222
24.68769405,392223
22.63824524,392224
21.48651406,392225
28.28297931,392226
29.41267914,392227
21.23809248,392228
29.48125661,392229
28.28134168,392230
20.51020375,392231
24.0219516,392232
26.76987004,392233
29.23776954,392234
26.37832432,392235
21.81979571,392236
24.54490467,392237
28.97227451,392238
26.74252142,392239
29.84681844,392240
26.7336777,392241
28.59330748,392242
21.39825122,392243
21.09247333,392244
24.55705344,392245
21.64557158,392246
29.4850974,392247
27.74972943,392248
21.43078969,392249
24.78338572,392250
25.72634172,392251
22.70101755,392252
26.40244216,392253
28.54697498,392254
25.89653181,392255
26.97414296,392256
20.55718061,392257
20.23399468,392258
24.08109394,392259
25.97290858,392260
24.84976421,392261
29.14723522,392262
23.7188868,392263
26.21670656,392264
25.02052474,392265
27.67673364,392266
24.29100644,392267
28.39477589,392268
22.50170709,392269
21.98833013,392270
21.9966434,392271
28.24761174,392272
25.24354228,392273
25.11727849,392274
21.83688387,392275
24.68844045,392276
21.92739109,392277
20.98739649,392278
26.1053614,392279
23.30746311,392280
27.48689365,392281
21.56030549,392282
28.68318535,392283
22.71808587,392284
27.414763,392285
26.97115766,392286
25.10769848,392287
23.696891,392288
20.89640914,392289
22.97122691,392290
21.37659199,392291
21.8354087,392292
26.44941333,392293
27.04886797,392294
28.20344769,392295
23.169059,392296
25.5700034,392297
21.92589708,392298
29.501955,392299
29.02174856,392300
28.29129024,392301
26.07550246,392302
21.58748228,392303
21.65370568,392304
26.27102038,392305
26.62179524,392306
25.82177357,392307
23.05162742,392308
22.87006334,392309
26.67140668,392310
27.00507806,392311
24.0059495,392312
23.66223317,392313
20.23575827,392314
21.54959901,392315
21.60964247,392316
21.70494293,392317
28.42839297,392318
22.1015549,392319
20.49499772,392320
27.99654809,392321
27.2722691,392322
20.23064188,392323
27.4042223,392324
26.95471245,392325
20.37177498,392326
28.50747835,392327
23.87481968,392328
29.46919887,392329
27.67271191,392330
20.32993971,392331
25.93361601,392332
28.79456611,392333
24.47454184,392334
28.66757742,392335
29.05975122,392336
21.2051639,392337
21.77188984,392338
24.0239452,392339
22.29623444,392340
26.46618089,392341
21.47130013,392342
20.26081108,392343
27.53673761,392344
22.47544117,392345
29.5341401,392346
20.74461273,392347
22.28000524,392348
28.19550703,392349
29.13822354,392350
21.90867617,392351
23.1714845,392352
28.19196891,392353
22.16199707,392354
26.22387769,392355
20.65464209,392356
27.37201174,392357
29.22980934,392358
20.63042816,392359
23.74757391,392360
28.37965388,392361
25.77156101,392362
25.52516043,392363
28.96230208,392364
26.48861194,392365
27.97573428,392366
21.49618434,392367
29.1707008,392368
21.0311352,392369
29.3389965,392370
23.81867286,392371
27.77920003,392372
25.51518512,392373
22.54451633,392374
22.89205037,392375
24.11024144,392376
22.73152552,392377
22.39117285,392378
26.95130327,392379
28.72203617,392380
20.79109208,392381
27.45457817,392382
26.77027324,392383
28.98096538,392384
20.43003636,392385
23.94423851,392386
24.52096723,392387
20.55524318,392388
22.36164919,392389
24.14912001,392390
20.76687599,392391
29.87803713,392392
25.25707399,392393
23.82301936,392394
20.31628382,392395
26.59373321,392396
24.98495572,392397
27.20231933,392398
27.15234415,392399
20.28527432,392400
26.27168833,392401
27.1731208,392402
24.77262236,392403
24.74840318,392404
23.34426678,392405
25.68460299,392406
20.43852891,392407
21.89609549,392408
29.44717595,392409
28.88573217,392410
26.68847839,392411
21.72281386,392412
21.95543018,392413
25.90233056,392414
27.37747655,392415
28.23150228,392416
25.89061697,392417
27.66440208,392418
25.60549454,392419
25.60093182,392420
28.06789199,392421
23.90489441,392422
27.82867407,392423
22.60060264,392424
26.48177822,392425
29.55580918,392426
24.98058441,392427
27.41119858,392428
23.50889121,392429
28.92185302,392430
20.54913579,392431
23.47123947,392432
25.45480372,392433
23.11482911,392434
26.71565805,392435
21.07281815,392436
22.84102247,392437
24.17864027,392438
20.57857398,392439
28.63727974,392440
20.89872569,392441
20.60392305,392442
24.75464334,392443
23.49118655,392444
21.43286597,392445
22.98995954,392446
26.95419539,392447
26.99834228,392448
27.89093315,392449
23.24260037,392450
29.41495919,392451
23.15605842,392452
20.17542672,392453
26.47411375,392454
21.45039977,392455
28.8669094,392456
29.81763994,392457
23.61561167,392458
27.61297858,392459
28.25952421,392460
21.19403872,392461
21.41418856,392462
26.80502432,392463
20.91491394,392464
23.14620415,392465
22.47302731,392466
24.32849297,392467
23.36146641,392468
26.65671717,392469
20.0987149,392470
27.73080088,392471
20.86258474,392472
20.94003827,392473
27.57437456,392474
28.60228893,392475
26.51735653,392476
25.24486465,392477
29.25974922,392478
24.46394595,392479
20.60201596,392480
23.56757586,392481
29.54100304,392482
23.39616826,392483
29.36122116,392484
23.26544265,392485
23.89611393,392486
25.4244008,392487
28.41722491,392488
22.30199128,392489
23.78919183,392490
23.17962198,392491
21.16313244,392492
21.8407601,392493
29.25161071,392494
20.12264105,392495
28.1940503,392496
25.22554922,392497
25.39132434,392498
27.97859302,392499
28.36347793,392500
22.68467507,392501
21.55305112,392502
29.70288008,392503
23.8969739,392504
26.73668999,392505
22.0977145,392506
29.41539479,392507
29.36227687,392508
20.21205048,392509
26.51418979,392510
29.15378165,392511
22.542793,392512
22.79332581,392513
26.28206502,392514
26.6951054,392515
26.46945117,392516
24.71903412,392517
24.22618002,392518
26.23284119,392519
27.00754236,392520
28.60538794,392521
23.95588953,392522
24.53271831,392523
25.80808193,392524
24.25239112,392525
26.77100493,392526
28.94992741,392527
29.4289547,392528
26.64953018,392529
25.08088105,392530
25.8292222,392531
25.40807768,392532
21.50165301,392533
21.63220482,392534
21.43428594,392535
25.70330553,392536
21.97781367,392537
27.13228205,392538
28.36444786,392539
22.40889418,392540
24.49040413,392541
20.42093856,392542
22.82351728,392543
22.6890918,392544
20.93727244,392545
21.33881843,392546
22.39056958,392547
21.14608338,392548
27.37997667,392549
28.88059475,392550
26.83974844,392551
28.32981183,392552
21.64111247,392553
27.68931758,392554
27.77108474,392555
28.35841291,392556
21.79365701,392557
27.42181444,392558
26.07257807,392559
21.42207509,392560
29.04690164,392561
23.57280476,392562
21.85507306,392563
24.35485906,392564
26.8419268,392565
24.71094405,392566
25.94143535,392567
24.82142883,392568
26.29760421,392569
24.24951122,392570
27.42459737,392571
20.17951988,392572
23.1826432,392573
22.92296872,392574
27.57022014,392575
29.64431033,392576
25.74279224,392577
20.82159485,392578
20.73800898,392579
22.45162651,392580
28.42717887,392581
21.57314225,392582
28.16693979,392583
20.99594317,392584
20.48239791,392585
22.05755588,392586
24.54822622,392587
24.43149432,392588
29.26228927,392589
26.3927981,392590
27.7291787,392591
21.97247477,392592
24.58322313,392593
25.3190498,392594
22.49947884,392595
26.03612668,392596
28.40078844,392597
26.36095087,392598
29.18577821,392599
28.19207876,392600
29.88411627,392601
27.01669265,392602
29.45908419,392603
29.23037153,392604
25.97138175,392605
25.81658469,392606
26.90138475,392607
25.82193556,392608
22.62820467,392609
25.33899854,392610
20.44823289,392611
29.03842884,392612
23.0116975,392613
29.53012565,392614
21.43615115,392615
27.28065053,392616
22.00718542,392617
20.2757603,392618
27.2576195,392619
21.72441755,392620
20.03285342,392621
27.24209602,392622
21.43558679,392623
29.66003209,392624
27.57624333,392625
21.08180683,392626
26.28619957,392627
27.12561274,392628
27.57714615,392629
29.69646621,392630
25.79453388,392631
26.29797378,392632
21.45110338,392633
22.84199316,392634
26.52742252,392635
27.39740229,392636
25.24200077,392637
22.98422321,392638
25.4943186,392639
26.45561219,392640
26.70841309,392641
23.73862293,392642
24.27735411,392643
24.14873357,392644
29.99067661,392645
22.63202079,392646
20.99639007,392647
28.37094333,392648
24.66424322,392649
20.90002429,392650
20.72252637,392651
29.54159911,392652
20.38308705,392653
20.11389728,392654
25.27595071,392655
21.26731872,392656
23.83750863,392657
24.88439455,392658
25.98030111,392659
22.61454723,392660
23.17250178,392661
26.6078894,392662
26.08245227,392663
27.77127484,392664
23.17980096,392665
23.666851,392666
26.64728897,392667
29.00067979,392668
22.02984633,392669
21.03447603,392670
27.3730303,392671
20.83711439,392672
28.91370926,392673
23.6598229,392674
23.1515079,392675
21.35777853,392676
22.27195865,392677
24.17621075,392678
25.27061713,392679
25.09460666,392680
29.63391865,392681
24.46795033,392682
23.28201001,392683
25.92662157,392684
24.71758396,392685
28.82867282,392686
29.12804289,392687
26.10296053,392688
23.38026599,392689
26.40526461,392690
29.70944096,392691
25.39946924,392692
29.93479093,392693
24.19198056,392694
26.87630833,392695
28.83052845,392696
23.41184795,392697
28.66285215,392698
21.84034024,392699
27.85679081,392700
28.2601806,392701
22.24618794,392702
20.4519352,392703
21.45517085,392704
29.00641105,392705
24.40419653,392706
27.05417766,392707
25.48080039,392708
24.62048117,392709
23.11892817,392710
22.78788098,392711
29.04447586,392712
26.87890823,392713
29.61980506,392714
23.13094449,392715
29.78679739,392716
27.57796472,392717
22.99618104,392718
23.8159511,392719
20.00681784,392720
26.07393807,392721
23.11228357,392722
25.49191385,392723
26.68713554,392724
26.55187747,392725
26.84600174,392726
27.34641261,392727
20.69610131,392728
27.73447176,392729
27.39420616,392730
27.11681243,392731
25.70623955,392732
29.30304947,392733
26.96839027,392734
25.44020001,392735
22.16059802,392736
25.47517963,392737
27.23421893,392738
28.27115267,392739
27.22604172,392740
23.82004093,392741
21.74614843,392742
28.8456745,392743
26.87120078,392744
20.19931058,392745
22.11100472,392746
28.71776671,392747
23.86964925,392748
24.48663528,392749
20.63453424,392750
29.27391115,392751
29.44608048,392752
25.58550935,392753
21.38383084,392754
24.7096003,392755
26.8535419,392756
23.45782231,392757
26.69812082,392758
27.74241234,392759
27.77579794,392760
28.96705661,392761
29.41289435,392762
25.67778649,392763
29.86975168,392764
27.7228691,392765
25.10929141,392766
25.95211715,392767
21.565042,392768
26.73211357,392769
29.74471075,392770
28.72061715,392771
28.43066677,392772
27.06381832,392773
27.61027255,392774
22.61343991,392775
26.94564465,392776
26.23314968,392777
28.0879243,392778
26.10904596,392779
21.39156799,392780
28.2400141,392781
20.24280664,392782
28.47361298,392783
25.2778589,392784
26.7234003,392785
29.53213599,392786
25.99099965,392787
23.94280932,392788
23.25573518,392789
29.56250921,392790
29.12738124,392791
23.87571941,392792
29.333036,392793
24.45026571,392794
26.98001246,392795
24.92441892,392796
23.19208944,392797
25.97629785,392798
20.14386206,392799
23.59693269,392800
23.55491745,392801
27.1569653,392802
28.98606071,392803
24.2872916,392804
21.24598411,392805
23.33777874,392806
23.68817705,392807
24.63919671,392808
29.47348065,392809
27.23198556,392810
27.78663213,392811
26.32823035,392812
28.72851494,392813
22.93243628,392814
21.59918278,392815
28.60271973,392816
20.39406572,392817
20.64585815,392818
24.15943964,392819
22.44425229,392820
22.01493444,392821
20.14564919,392822
22.83787824,392823
29.61287166,392824
28.82829632,392825
29.83587742,392826
25.41370672,392827
24.46301396,392828
28.0210519,392829
23.00214578,392830
21.46690639,392831
27.45688915,392832
24.00905367,392833
26.40374145,392834
21.22511439,392835
24.46445295,392836
28.0559262,392837
24.75321182,392838
23.60040969,392839
28.93807897,392840
25.91375927,392841
22.2175356,392842
23.42639675,392843
25.5968957,392844
29.91214062,392845
20.02146131,392846
29.31779735,392847
27.36705324,392848
20.49045119,392849
21.53120765,392850
22.04813345,392851
24.62951915,392852
28.27182313,392853
28.69088386,392854
29.7629111,392855
26.51998418,392856
23.47668933,392857
29.06679482,392858
26.98855963,392859
29.14697215,392860
20.78337423,392861
25.14300745,392862
27.18097775,392863
26.95408148,392864
29.59461217,392865
27.53082051,392866
22.27990726,392867
28.81202973,392868
28.12943476,392869
27.33292645,392870
27.28510458,392871
21.91119033,392872
22.41912536,392873
25.36155797,392874
29.73026911,392875
23.39204255,392876
22.19184774,392877
20.53372488,392878
27.08904086,392879
28.26634867,392880
20.00035621,392881
25.71331935,392882
28.44301191,392883
26.78608934,392884
25.69998472,392885
25.25101734,392886
26.17983419,392887
27.75842008,392888
20.00413875,392889
26.26862741,392890
21.2326719,392891
27.5460154,392892
21.68990024,392893
24.60534468,392894
22.92927154,392895
21.74999625,392896
28.33066563,392897
28.37672391,392898
26.98038223,392899
29.94997997,392900
28.25307903,392901
27.76875106,392902
28.63621877,392903
28.38945533,392904
29.5667543,392905
29.76346069,392906
27.44438749,392907
20.31963025,392908
23.51737499,392909
20.42396832,392910
21.17346014,392911
22.73766117,392912
20.00098463,392913
28.92260369,392914
26.73880316,392915
27.79059058,392916
27.96662348,392917
20.44443729,392918
23.87213038,392919
29.24587392,392920
20.41239491,392921
23.8359052,392922
25.90624117,392923
28.44252766,392924
26.47218666,392925
20.67210785,392926
25.91006533,392927
23.57809736,392928
26.02418511,392929
22.70576344,392930
27.63910301,392931
20.69142539,392932
22.05306504,392933
21.98245467,392934
22.22088854,392935
23.79144852,392936
20.05107202,392937
22.54060764,392938
21.3942241,392939
21.8908762,392940
27.10133039,392941
26.1938067,392942
24.89477179,392943
25.20933539,392944
20.74493007,392945
21.91860374,392946
27.98508344,392947
25.59757229,392948
27.08290812,392949
20.33546949,392950
26.94730281,392951
25.82183465,392952
21.29790074,392953
21.14140673,392954
22.59579843,392955
25.14640468,392956
29.6843562,392957
26.42528761,392958
28.7477179,392959
26.73341905,392960
27.330224,392961
20.72838895,392962
25.94862331,392963
22.54084282,392964
26.8941459,392965
29.99165245,392966
23.42347352,392967
25.7120783,392968
21.02076228,392969
20.51293283,392970
22.36246555,392971
27.6505844,392972
29.05708736,392973
24.22284682,392974
29.92895538,392975
24.55332323,392976
28.14112228,392977
29.48664242,392978
29.87909089,392979
26.73922572,392980
23.54039222,392981
26.18526848,392982
24.8670938,392983
21.91776366,392984
25.28922504,392985
20.23897372,392986
23.67395172,392987
24.85989572,392988
29.97653875,392989
23.82351737,392990
21.43292245,392991
20.6337473,392992
28.43896178,392993
28.96767767,392994
28.21474336,392995
26.7898617,392996
28.49473345,392997
26.82974666,392998
25.77861897,392999
25.30073248,393000
21.9153497,393001
25.73551292,393002
24.7356395,393003
23.27195672,393004
22.90785048,393005
22.48927747,393006
29.77314864,393007
28.02403418,393008
22.47957244,393009
24.44377335,393010
28.98404822,393011
26.25753896,393012
25.61255174,393013
27.91308226,393014
22.61026907,393015
23.75826234,393016
26.14329101,393017
26.3647864,393018
29.10456548,393019
21.00083559,393020
25.04859834,393021
25.60903291,393022
26.5996106,393023
22.69274793,393024
28.15688167,393025
26.51250788,393026
23.75741363,393027
29.32233471,393028
20.27139799,393029
27.90347755,393030
28.05008227,393031
20.35129527,393032
23.04077695,393033
20.13297457,393034
25.21300511,393035
